"order_detail_id","order_id","product_id","price","quantity"
"8292","2344","683","14000","13"
"8293","2344","624","12000","12"
"8294","2344","578","22000","5"
"8331","2355","422","5000","32"
"8332","2355","422","5000","32"
"8333","2357","500","23000","35"
"8340","2359","13","85000","18"
"8341","2360","292","11000","28"
"8342","2360","973","16000","13"
"8343","2360","973","16000","13"
"8344","2360","991","14000","42"
"8345","2360","771","6000","14"
"8368","2368","150","58000","5"
"8369","2368","984","48000","29"
"8370","2369","1053","36000","22"
"8371","2369","874","13000","3"
"8396","2376","1014","15000","38"
"8397","2376","1014","15000","38"
"8410","2379","543","10000","27"
"8411","2379","543","10000","27"
"8419","2382","566","11000","29"
"8420","2382","566","11000","29"
"8421","2382","783","6000","29"
"8428","2384","638","92000","11"
"8458","2394","44","99000","4"
"8459","2394","731","26000","8"
"8460","2394","731","26000","8"
"8461","2394","572","9000","18"
"8576","2423","194","30000","11"
"8577","2423","896","35000","18"
"8578","2423","606","41000","26"
"8624","2438","614","55000","5"
"8625","2438","50","125000","5"
"8626","2438","50","125000","5"
"8627","2438","1109","47000","5"
"8628","2438","221","62000","15"
"8629","2438","903","22000","21"
"8630","2438","316","2000","9"
"8631","2438","149","63000","38"
"8648","2442","372","5000","40"
"8649","2442","372","5000","40"
"8650","2442","693","60000","40"
"8654","2444","1070","26000","22"
"8664","2447","612","7000","36"
"8674","2452","759","5000","14"
"8675","2452","759","5000","14"
"8697","2457","23","86000","21"
"8765","2474","136","141000","20"
"8776","2478","619","21000","40"
"8777","2479","835","5000","23"
"8778","2479","550","12000","5"
"8779","2480","212","9000","14"
"8815","2490","152","63000","23"
"8816","2490","152","63000","23"
"8817","2490","1036","40000","30"
"8834","2496","409","3000","21"
"8835","2496","229","6000","28"
"8836","2496","409","3000","21"
"8837","2496","229","6000","28"
"8838","2497","443","14000","19"
"8856","2503","57","67000","28"
"8863","2505","1130","19000","37"
"8866","2507","68","45000","42"
"8867","2507","68","45000","42"
"8873","2510","710","150000","37"
"8899","2520","325","4000","15"
"8900","2520","81","47000","33"
"8901","2520","606","41000","7"
"8986","2537","615","7000","11"
"9003","2543","107","130000","40"
"9006","2545","493","6000","9"
"9007","2545","122","148000","39"
"9008","2545","493","6000","9"
"9009","2545","122","148000","39"
"9010","2545","460","9000","22"
"9047","2556","431","8000","17"
"9048","2556","431","8000","17"
"9059","2561","587","125000","27"
"9084","2568","456","9000","1"
"9085","2568","723","125000","17"
"9086","2568","723","125000","17"
"9115","2577","963","19000","13"
"9133","2584","455","15000","2"
"9134","2584","250","6000","11"
"9135","2584","469","8000","21"
"9136","2584","1143","35000","4"
"9137","2586","1059","18000","15"
"9138","2586","809","3000","13"
"9139","2586","830","6000","15"
"9140","2586","863","14000","2"
"9141","2586","809","3000","13"
"9142","2586","830","6000","15"
"9143","2586","863","14000","2"
"9144","2586","977","15000","42"
"9189","2600","562","10000","8"
"9190","2600","670","35000","20"
"9191","2600","40","200000","8"
"9192","2600","670","35000","20"
"9193","2600","40","200000","8"
"9194","2600","880","8000","1"
"9195","2600","908","26000","18"
"9196","2600","616","121000","33"
"9228","2609","565","23000","14"
"9234","2612","1059","18000","16"
"9235","2612","1047","22000","17"
"9287","2626","1060","18000","36"
"9360","2644","645","39000","7"
"9361","2645","377","7000","11"
"9362","2645","333","2000","39"
"9363","2645","333","2000","39"
"9364","2645","943","28000","24"
"9365","2645","316","2000","29"
"9453","2670","251","5000","17"
"9454","2670","251","5000","17"
"9469","2675","829","7000","21"
"9470","2675","829","7000","21"
"9531","2692","255","2000","38"
"9532","2692","844","4000","19"
"9545","2695","793","5000","5"
"9546","2695","793","5000","5"
"9547","2695","1144","54000","9"
"9612","2716","691","5000","18"
"9613","2716","657","87000","30"
"9614","2716","220","24000","8"
"9639","2723","73","45000","40"
"9640","2723","73","45000","40"
"9641","2723","772","4000","11"
"9650","2726","450","16000","42"
"9651","2726","450","16000","42"
"9668","2732","1075","33000","5"
"9669","2732","1075","33000","5"
"9670","2732","210","4000","11"
"9695","2742","548","34000","15"
"9696","2743","128","132000","40"
"9713","2748","273","19000","8"
"9731","2755","744","8000","41"
"9732","2755","212","9000","9"
"9737","2757","1101","51000","34"
"9775","2766","1028","7000","29"
"9776","2766","129","131000","26"
"9780","2768","625","51000","26"
"9781","2768","625","51000","26"
"9830","2783","810","6000","24"
"9835","2785","666","92000","25"
"9941","2811","255","2000","6"
"9942","2811","389","6000","1"
"9943","2811","49","99000","8"
"9944","2811","670","35000","12"
"9994","2824","24","72000","32"
"9995","2824","1004","152000","4"
"9996","2824","24","72000","32"
"9997","2824","1004","152000","4"
"9998","2824","973","16000","39"
"10005","2828","1141","22000","27"
"10006","2828","1139","8000","42"
"10007","2828","150","58000","4"
"10008","2829","561","15000","40"
"10009","2830","156","42000","39"
"10010","2830","18","85000","18"
"10011","2830","405","22000","37"
"10024","2834","518","27000","40"
"10066","2843","311","12000","17"
"10067","2843","896","35000","34"
"10068","2843","311","12000","17"
"10069","2843","896","35000","34"
"10070","2843","904","22000","17"
"10087","2847","216","59000","34"
"10088","2847","262","7000","8"
"10151","2863","720","71000","26"
"10152","2863","720","71000","26"
"10156","2865","192","12000","4"
"10157","2865","469","8000","35"
"10179","2870","862","27000","22"
"10180","2870","527","39000","4"
"10181","2870","527","39000","4"
"10182","2870","850","3000","12"
"10213","2880","960","27000","13"
"10214","2880","229","6000","6"
"10215","2880","229","6000","6"
"10339","2911","1039","11000","6"
"10340","2911","478","7000","25"
"10341","2911","517","27000","12"
"10362","2916","832","6000","29"
"10407","2929","149","63000","35"
"10408","2929","149","63000","35"
"10554","2966","995","63000","41"
"10555","2966","479","15000","41"
"10556","2966","479","15000","41"
"10557","2966","178","141000","14"
"10558","2966","262","7000","31"
"10559","2967","477","16000","37"
"10560","2967","38","200000","27"
"10641","2984","942","17000","19"
"10651","2987","374","15000","39"
"10677","2997","397","3000","29"
"10678","2997","974","17000","33"
"10690","3000","983","28000","32"
"10733","3013","232","20000","35"
"10734","3013","232","20000","35"
"10735","3013","1090","45000","21"
"10745","3016","584","165000","29"
"10746","3016","478","7000","20"
"10755","3021","1030","20000","20"
"10756","3021","253","10000","42"
"10766","3024","837","5000","39"
"10767","3024","145","48000","33"
"10779","3028","905","15000","37"
"10780","3028","1057","60000","22"
"10839","3044","362","25000","3"
"10840","3044","362","25000","3"
"10915","3062","717","230000","21"
"10916","3062","133","150000","11"
"10917","3062","133","150000","11"
"10926","3066","835","5000","20"
"10927","3066","127","166000","42"
"10936","3070","155","79000","41"
"10937","3070","138","24000","27"
"10938","3071","576","31000","9"
"10939","3071","1013","18000","4"
"10983","3080","963","19000","6"
"11020","3094","553","33000","40"
"11024","3096","60","100000","40"
"11025","3097","1062","24000","13"
"11032","3099","241","3000","13"
"11033","3099","155","79000","28"
"11034","3099","329","4000","29"
"11035","3099","625","51000","19"
"11036","3099","262","7000","36"
"11056","3106","867","16000","23"
"11057","3106","636","33000","24"
"11142","3129","610","8000","22"
"11143","3129","657","87000","28"
"11176","3139","498","8000","30"
"11177","3139","901","100000","25"
"11218","3152","28","43000","13"
"11219","3152","758","3000","36"
"11221","3155","825","3000","40"
"11222","3155","16","110000","35"
"11223","3155","301","6000","9"
"11240","3159","6","120000","22"
"11241","3159","728","20000","28"
"11242","3159","728","20000","28"
"11243","3159","525","35000","32"
"11244","3160","814","5000","10"
"11245","3160","583","10000","27"
"11279","3168","547","7000","33"
"11280","3168","345","3000","29"
"11335","3183","24","72000","14"
"11336","3183","374","15000","42"
"11337","3183","374","15000","42"
"11338","3183","680","22000","22"
"11339","3183","1143","35000","4"
"11340","3183","71","45000","18"
"11371","3189","437","13000","36"
"11385","3192","1042","19000","35"
"11386","3192","130","164000","30"
"11387","3192","1042","19000","35"
"11388","3192","130","164000","30"
"11429","3203","810","6000","31"
"11444","3208","829","7000","30"
"11445","3209","17","120000","22"
"11446","3209","17","120000","22"
"11450","3211","793","5000","27"
"11451","3211","623","134000","34"
"11452","3211","793","5000","27"
"11453","3211","623","134000","34"
"11472","3216","638","92000","22"
"11473","3217","1118","53000","2"
"11474","3218","592","95000","5"
"11480","3220","2","100000","22"
"11481","3220","156","42000","17"
"11483","3222","190","4000","40"
"11484","3222","1026","20000","5"
"11485","3222","1026","20000","5"
"11486","3222","847","8000","13"
"11487","3222","1056","15000","24"
"11540","3236","581","11000","29"
"11574","3246","410","3000","34"
"11575","3246","527","39000","6"
"11576","3247","254","2000","39"
"11577","3247","439","7000","23"
"11586","3251","1037","39000","21"
"11587","3251","218","25000","3"
"11638","3265","724","125000","20"
"11639","3265","724","125000","20"
"11678","3277","317","2000","42"
"11679","3277","317","2000","42"
"11698","3284","1074","33000","24"
"11699","3284","561","15000","33"
"11700","3284","265","6000","4"
"11701","3284","265","6000","4"
"11702","3284","89","83000","32"
"11703","3284","485","43000","25"
"11704","3284","11","85000","29"
"11740","3295","344","4000","41"
"11741","3295","1120","35000","24"
"11745","3297","1","110000","36"
"11746","3297","308","2000","39"
"11747","3297","308","2000","39"
"11766","3304","196","11000","21"
"11767","3304","197","12000","41"
"11768","3304","232","20000","29"
"11769","3304","197","12000","41"
"11770","3304","232","20000","29"
"11771","3304","55","80000","38"
"11789","3308","110","75000","38"
"11808","3312","482","21000","34"
"11834","3318","116","75000","33"
"11835","3318","715","110000","4"
"11859","3325","445","12000","9"
"11860","3325","194","30000","7"
"11865","3327","694","45000","17"
"11885","3334","215","23000","29"
"11886","3334","215","23000","29"
"11887","3334","771","6000","17"
"11893","3336","96","149000","21"
"11894","3336","198","13000","11"
"11895","3336","412","2000","31"
"11896","3336","358","2000","27"
"11897","3337","391","12000","35"
"11898","3337","42","99000","37"
"11902","3339","332","2000","23"
"11903","3339","988","30000","32"
"11918","3343","636","33000","39"
"11919","3343","636","33000","39"
"11920","3343","770","6000","16"
"11985","3361","974","17000","7"
"11986","3361","974","17000","7"
"11987","3362","1097","68000","7"
"11988","3362","1097","68000","7"
"11989","3363","758","3000","30"
"11990","3363","257","4000","20"
"11991","3363","480","22000","31"
"12007","3368","180","10000","13"
"12008","3368","632","130000","17"
"12009","3368","180","10000","13"
"12010","3368","632","130000","17"
"12011","3369","454","15000","7"
"12012","3369","900","100000","42"
"12013","3369","900","100000","42"
"12014","3369","1121","35000","29"
"12015","3369","223","4000","25"
"12016","3370","610","8000","22"
"12031","3375","416","2000","2"
"12041","3380","56","65000","26"
"12042","3380","56","65000","26"
"12059","3384","985","28000","30"
"12067","3387","326","4000","1"
"12068","3387","374","15000","28"
"12069","3387","843","6000","42"
"12070","3387","374","15000","28"
"12071","3387","843","6000","42"
"12083","3391","143","63000","31"
"12084","3391","143","63000","31"
"12085","3392","82","49000","10"
"12086","3392","26","72000","16"
"12087","3392","82","49000","10"
"12088","3392","26","72000","16"
"12089","3392","534","12000","30"
"12090","3392","111","75000","18"
"12091","3392","154","38000","5"
"12099","3396","317","2000","34"
"12142","3408","412","2000","37"
"12143","3408","226","4000","18"
"12157","3414","716","185000","33"
"12158","3414","716","185000","33"
"12159","3414","648","30000","29"
"12160","3414","530","9000","42"
"12161","3415","825","3000","26"
"12162","3415","1037","39000","4"
"12163","3415","1037","39000","4"
"12164","3415","861","9000","25"
"12169","3417","1049","33000","29"
"12190","3423","525","35000","2"
"12191","3423","631","92000","30"
"12196","3425","255","2000","5"
"12197","3425","365","2000","19"
"12198","3425","255","2000","5"
"12199","3425","365","2000","19"
"12284","3443","441","11000","21"
"12285","3443","928","14000","7"
"12286","3443","441","11000","21"
"12287","3443","928","14000","7"
"12288","3443","968","18000","34"
"12308","3451","1034","17000","27"
"12309","3451","1034","17000","27"
"12324","3457","166","71000","42"
"12325","3457","166","71000","42"
"12337","3463","919","26000","31"
"12338","3463","919","26000","31"
"12339","3463","460","9000","6"
"12340","3463","1109","47000","28"
"12353","3467","664","140000","15"
"12354","3467","664","140000","15"
"12381","3477","175","79000","9"
"12382","3477","459","13000","25"
"12404","3488","161","43000","8"
"12411","3490","266","6000","20"
"12412","3490","475","13000","30"
"12425","3494","222","23000","30"
"12426","3494","222","23000","30"
"12444","3501","754","4000","16"
"12445","3501","596","295000","14"
"12446","3501","596","295000","14"
"12447","3501","267","6000","28"
"12460","3505","324","4000","34"
"12461","3505","418","2000","36"
"12479","3509","56","65000","40"
"12480","3509","108","120000","26"
"12481","3509","56","65000","40"
"12482","3509","108","120000","26"
"12483","3509","631","92000","3"
"12533","3524","534","12000","2"
"12534","3524","345","3000","14"
"12535","3524","896","35000","8"
"12562","3531","184","3000","1"
"12563","3531","184","3000","1"
"12564","3531","317","2000","18"
"12636","3551","875","13000","22"
"12637","3551","903","22000","28"
"12638","3551","507","13000","4"
"12639","3551","507","13000","4"
"12640","3552","254","2000","21"
"12645","3554","130","164000","28"
"12646","3554","1094","99000","42"
"12647","3554","130","164000","28"
"12648","3554","1094","99000","42"
"12662","3559","664","140000","42"
"12663","3559","181","10000","35"
"12690","3566","904","22000","32"
